id,title,body,author_name,published_at,upvotes_count,downvotes_count,topics
8c94979a-1e84-4c52-a29a-c21cd60b20bd,Residents have a say / dialogue with a traffic expert about unsafe traffic situations,"As a resident, you can currently report traffic unsafe situations to your local police officer, and questions / proposals are then submitted by the city council to a traffic expert committee, which then passes on advice. The expertise of this committee is in no way questioned, but it can be very valuable to actually hear the residents who submit the question / proposal in a discussion of a question / proposal. They experience the traffic situation every day, and experience the traffic situation as it is in the first line. A strong plea to address residents' concerns about road safety by really talking to them and looking for a solution together. There should be dialogue options with the traffic technical expert committee so that they can also listen directly and talk to residents who report a traffic unsafe situation and who are not being heard by themselves (only the local police officer, and then no further dialogue is possible). In addition, it can be an added value when streets are redeveloped / maintained (new asphalt layer, ...) to listen to the residents of the street beforehand about the mobility / traffic situation, so that possible adjustments can be integrated. Very concrete: in the Schoolbergenstraat there is a cycle path along one side of the road, and a footpath on the other side. The footpath is invariably used as a bicycle path, because it is not at all clear that this is a footpath and not a bicycle path. Placing a sign to clarify that it is a footpath and not a bicycle path can be a first step. The traffic expert states that 'there can be no ambiguity', but checking the number of cyclists on the footpath shows that there is indeed uncertainty ... Our street was given a new asphalt layer a year ago. But nothing was done about the poor condition of the cycle path, and nothing was done about the far too small footpath at the end of the street, which creates a dangerous situation for weak road users. A missed opportunity. If people speak to the inhabitants of a street in advance, some of the mobility problems that may arise during work can be eliminated.",Ngoc Lebsack,5/3/2019,29,0,Mobility
a2fc9537-6be6-4550-b656-cc2cbc1e94a4,Make part of Hoveniersdreef car-free + revise intersection and traffic l,"Make car-free part of Hoveniersdreef between Beeklaan and Geldenaaksebaan. This section would only be accessible to local cars, cyclists and pedestrians. Review the intersection and traffic lights to make the cycle path run more smoothly + limit the number of streets that make the intersection.",Leesa Mayer,5/1/2019,13,1,"Streets and squares,Mobility"
544c74c5-a51d-4bd9-98f5-873a60d4de78,More safety for cyclists,"Much has already been done to increase safety for cyclists, but it could be even better by: - building as many cycle paths as possible. Cycling on the road is very unsafe here. - provide safe cycle paths: these cycle paths are wide and separated from the road by a berm. - sufficient lighting and cameras on the cycle paths. - solve dangerous traffic and intersections by means of a bicycle bridge (rather than a bicycle tunnel for safety reasons). Hazardous points include: the intersection on Tiensesteenweg; the crossing of the stationsstraat (back station Kessel-Lo) and the road to Hall 5.",Torrie Pouros,5/13/2019,25,0,Mobility
39e5118e-2e00-489f-bb7b-25e196b5aad1,A decent bike path in the Burchtstraat,"Simple idea: a decent bicycle and pedestrian path in the Burchtstraat. Naturally, this may link up nicely with the bicycle street in the Ridderstraat (where enforcement is then in effect), and with the bicycle highway along the canal. And could a roundabout instead of the current (dangerous, much too large and busy) intersection with the Keizersberg be a solution for the speed reduction of the mountain ...",Benito Wisozk,5/6/2019,26,0,Mobility
8e6d4977-fc4b-492a-adc4-6ae8d4e77bce,more sofas,"More sofas, with a backrest for the elderly who are less mobile. We elderly people also like to visit the city, shop and also have a terrace. By removing sofas, you drive us out of the city in search of a suitable environment. Now everything seems to evolve more and more tailored to the good walker and cyclist. Remember that you can also become less mobile.",Jillian Cummerata,6/6/2019,8,0,
9bf9b8ac-f594-4297-bf52-c0f0845e8249,Insert bicycle plates again.,"There are many more bicycles in Leuven than cyclists - orphan bicycles take up unnecessary space in bicycle sheds. Sell (for a small contribution, because it does not have to be free) an annual bicycle plate to the people who want to cycle in Leuven. This has many advantages: parked bicycles are no longer anonymous, which also means that fines can be imposed and the owner of the bicycle may also behave more responsibly and no longer attach his or her bicycle to a tree between two parked cars. It also makes it easier to clean up ""the rest"" and make way for the actual cyclists.",Norene Goyette,5/19/2019,9,14,Mobility
19e99195-d61a-4031-8c1f-443c6020f621,Reuse dishwater,"To prepare for the hot summer, we throw our dishwater into the garden every day: pour it on the plants, trees, etc. Pour it on the bottom! A little grease and detergent / soap is very much appreciated by plants!",Andreas Roob,6/7/2019,0,0,"Nature and biodiversity,Sustainable development"
150021d3-1fc5-4582-9cc1-5e5d93b4f647,Extra trash cans,More bins in the street.,Andreas Roob,6/20/2019,0,0,Cleanliness and waste
b78bc58a-e4f3-4f63-8da8-500ccfc920b3,More benches with bins,"Everyone, especially the elderly, is recommended to walk for half an hour every day. But you soon end up on long journeys. My idea: here and there a bench with a waste bin.",Andreas Roob,5/27/2019,3,0,
892e14f0-5c8c-4c3d-aeba-b085c9029ce6,separate collection of waste for catering,Make it possible for the catering industry in Leuven to do separate waste collection,Leanna Mueller,6/8/2019,3,0,"Cleanliness and waste,economy"
becf7d26-94f6-4374-ba7f-104f6d931f99,Marking of kiss-and-ride strips in neighborhoods with parking problems,"Our residential area in Heverlee (Hertogstraat-Nachtegalenstraat-Mezenlaan -...) was surveyed last year regarding the introduction of a blue zone instead of free continuous parking. Due to the numerous negative reactions, this idea was ""parked"" again. We were not in favor of it ourselves, but we do see another potential solution: the marking of kiss-and-ride strips where short-term parking is permitted. In this way, residents of small homes have the opportunity to stop for a moment near their house, unload the groceries, let children safely in and out of the car, etc. No more temporary space for neighbors' garages. , the quick-sorry-car-behind-me-but-my-baby-is-sleeping-with-four-winkers-now-finally-standing-on-the-road and a nice spot for the ice cream cart when she comes by. Personally, I am convinced that this can be done with few resources and without major loss of existing parking spaces. There are strips where parking is currently not permitted that lend themselves to temporary parking (and where this often already happens in practice).",Gayle Dickens,6/5/2019,6,0,"Streets and squares,Mobility"
df264839-baee-461f-bddb-ddc8c868b7b7,disabled,"I would like the city center to be more accessible for the disabled. Moving me with a walker or wheelchair, even with guidance, is a nightmare. The beautiful cobblestones in the streets of the city center are very unpleasant. The cyclists get a nice, flat and wide cycle path. This is not the case for people who move with a walker or wheelchair. I would also like more affordable parking facilities for disabled people. Every visit to my doctor at 15 Blijde Inkomststraat is a task that forces me to appeal to the MMC. .",Dr. Enoch Leannon,5/17/2019,6,0,
7dfe64e0-23e1-48b9-8d1b-6cfb93ca04b1,Street art on the silos of the Vaart,The Vaartopia project aims to develop the Vaartkom into a creative hotspot in Leuven. The silos are very suitable to showcase that creativity. On the Facebook page 'You are from Leuven as ...' I came across this street art from the Australian city of Coonalpyn. Online (https://www.visitvictoria.com/regions/grampians/things-to-do/art-theatre-and-culture/silo-art-trail) you will find much more inspiration for street art on silos. Magnificent!,Loren Leuschke,5/24/2019,40,0,Culture
c129bc85-d180-43de-97c9-18f80178a2b9,More cyclist control,More control for cyclists.,Andreas Roob,6/20/2019,0,0,Mobility
d0ad5413-bf54-49e0-bbb6-a50aa91aa10d,Digital enrollment system for secondary schools,"The digital registration system would be better extended with an important climate measure: you have pedestrians who live less than a kilometer from the school, you have cyclists who live within a radius of 10 kilometers and none of those children have priority over a parent who opts not to choose a local school and travel much further by car to bring their children to school. So there is an urgent need to add criteria to the system: if you live within a radius of 10 km from the school, you have priority.",Dr. Meryl Marquardt,5/12/2019,13,0,Education and youth
fdc387f0-b088-4e03-8d78-f92b7f8de94b,More and free sports offer nearby,"We want to exercise more and consider sports important. Registering for a sports club is often a barrier. The membership fee, fixed times and the distance to a sports club stop us. We would sooner participate in an open sports offer that continues in our neighborhood.",Talisha Gaylord,6/7/2019,4,0,
500d71b3-fda2-4e36-acf3-9136753d4538,Less loose tiles and more bicycle racks,"Condition of footpaths is outrageous: loose tiles and bicycles everywhere on the footpaths. I am 78 years old and have to go on the street! Would you like to have your bike placed in a wild place, perhaps bike racks?",Andreas Roob,5/13/2019,25,0,Streets and squares
d6a3304b-2d8e-40d4-8944-962251b117b4,Adjustments for the blind,More bicycle sheds at Bond. Handrail at the stairs Martelarenlaan. More white tiles for the blind. More crossings. Fewer billboards Diestsestraat. These are minor adjustments for the blind. Thank you.,Andreas Roob,5/7/2019,25,0,"Social inclusion,Streets and squares"
b256aad0-6b5b-4a4c-b1ed-7229be8b287d,Turn Kerspelstraat into a Kerspeldreef,"The Kerspelstraat from the UCLL sports hall to the military cemetery is in very poor condition. Renovating the top layer of asphalt is no longer sufficient, here a total renewal will be necessary. We can use this reconstruction to give this space back to nature. At the moment this is a very wide street with a footpath. There is relatively little car traffic that uses this street. Users of this road are farmers, visitors to the dog school Pavlov, the Hunting Cemetery, scouts Jong Brabant and two zone-foreign houses. Further on in Blanden (Vinkenbosstraat) the street narrows to half width. By narrowing this path we can soften many square meters. We are constructing a lane where the trees can get a lot of space to grow, and thus grow into tall stately trees. Comparable to the nearby Bierbeekpleindreef. Thanks to the narrowing of the road, we don't have to sacrifice agricultural land. the advantages: · softening · large trees · cost-saving in terms of maintenance in the future · more beautiful My proposal is to narrow this street from the parking lot of the UCLL sports hall to the Vinkenbosstraat in Blanden. This is a distance of 1.4 km. If we make the road 3 meters narrower over this length, we have softened 4200m2.",Chung Williamson,5/22/2019,24,0,"Nature and biodiversity,Streets and squares"
7a1532ca-b54c-4c94-9277-b7ec98b358be,Artistic graffiti desired,"I would very much like to see a colorful, well-kept, artistic graffiti on the wall opposite [van Karel Schrumansstraat]. That would cheer up the entire street!",Andreas Roob,5/13/2019,14,2,Culture
febcdd9a-24a2-41d6-9e5f-8a64a0eb40a5,Free WiFi network in Leuven,"Like Mechelen, a free Wi-Fi network in the city center. In concrete terms, every visitor and therefore every resident is entitled to 1 hour of WiFi per day on the street, on a terrace, .... This is a social proposition for residents who are having a harder time and yet want / need to be part of the digital world. But also a beautiful appearance to the outside.",Mrs. Nicole Mosciski,5/28/2019,5,3,Technology
b1f95259-c219-4965-b851-fbc2d5cffce1,Green Experience Routes for cyclists and pedestrians,"Connect all parks, playgrounds, forests, cemeteries, waterways, backs of gardens to one network of routes that run alongside nature, shielded from motorized traffic. Provide lighting and a good infrastructure on these routes so that they are safe in all areas. The idea is that you can go from your home to the bakery or school, without coming into contact with dangerous and polluting motorized traffic. Such routes should tempt you to go by bicycle instead of by car. Simply because it is safer, more pleasant, healthier and faster! These routes ensure that your children can safely cycle to school themselves. A beautiful example of this is the Jan Vranckxweg in Kessel-Lo (photo). By connecting all green spaces, you not only create opportunities for the soft road users, but you also counteract the fragmentation of our green space and we give more opportunities to biodiversity. For all of Leuven, it would be possible to consider where all this would be possible and which functional places (sports hall, town hall, swimming pool, bakery, nurseries, schools, ...) can thus all be linked together. There is already a lot of information about this that you can find on this website: www. Milieuvlaanderen.be/beleef-mobility (http://www. omgevingvlaanderen.be/beleef-mobility)",Hubert Rosenbaum,5/5/2019,72,0,"Mobility,Nature and biodiversity"
7d0f6571-6b09-4d10-9569-1c6a8ab8062c,Affordable cohousing for seniors,Cheaper cohousing options for seniors (eg Abbeyfield = too expensive).,Danyelle Sporer,6/6/2019,12,0,Living
0ca1a435-5db3-4d6a-ae1e-713e7df3042f,Real-time train hours visible in station bicycle sheds,"I think it would be useful to also have screens with real-time train hours in the bicycle sheds at the station, such as in the hallway under the train tracks. Then you immediately see when you arrive / get off your bike: is my train delayed or not, track change, ...? (photo: @katrienboon, on twitter)",Michel Schuppe,5/29/2019,15,0,Mobility
9827298a-185b-4ea3-9291-03f52ec4cc4b,lockers near public outdoor sports places,"In Leuven there are numerous places where you can exercise outdoors and meet people from the neighborhood. The Finnish piste at the old town hall in Kessel-Lo, to name just one. To move sustainably, you can do this on foot or by bicycle. But during exercise, you would like to lose your belongings (sweater, other clothes, house and bicycle keys, ...). In the past I have taken a backpack with me and try to hide it in the bushes. But that could not prevent theft of things from my backpack. Another alternative is to come by car and leave your belongings in the suitcase, but that is not sustainable and a bit foolish for short distances ... Hence I would have liked a solution that encourages you to exercise outdoors and people keep meeting you, and still be able to lose your things. Lockers like the ones that are also present in the Kessel-Lo swimming pool seem to me to be a good, not too expensive solution, but maybe there are other and better solutions that I overlook ...",Josue Hansen Sr.,6/8/2019,7,0,"Mobility,Sport"
61e355b0-d27c-4130-a5db-3f605e44bd86,Weggevoerdenstraat,Redevelopment of Weggevoerdenstraat with attention for all road users. Keep out heavy traffic and install speed inhibitors,Leana Beahan,5/17/2019,8,0,Mobility
8b454ba7-8c65-488a-97f9-60a2ad0749c1,Bicycle connection Kessel-Lo - Wilsele,"From the swimming pool of Kessel-Lo in the direction of Wilsele you now have to cycle on the very bad (the almost worst) cycle path of Leuven: the Bruinveldpad. That bike path is very bumpy and runs along so much terrain that you have to cycle more distance than necessary. The alternative is the Wilselsesteenweg, which is too narrow for the parked cars, the two-way traffic and the buses. So you would rather not cycle there. I see 3 solutions: * Talk to the province about more well-marked cycle paths / routes through the provincial domain. Now cycling is limited there. * allow cyclists to cycle through the football field of Bruineveld. Now the door is sometimes open and you can continue cycling, but it is always a gamble because there is no indication whether the door on the other side is open. An ordinary sign with ""passage for cyclists open / closed"" costs hardly anything and would already be a solution during the hours that the practice fields are open. * tackling the cycle path. Innovation, and broadening where possible. I live on the Lijnloperspad myself. That has been renewed despite the fact that it was still in reasonable condition. Fine for us but very illogical if you also know the Bruinveldpad. Who decides which cycle path is next?",Pauline Nolan,4/30/2019,69,0,Mobility
6f827c9f-c9b7-4718-b160-e59907dfc462,"Make the Vaart a place of meeting, sports and recreation","Make the Vaart (not just the Vaartkom) a place of meeting, sports and recreation. The Vaart is currently a desolate and busy approach road north of Leuven. The construction of squares, green areas and possibly some space for catering, can transform this place into a pleasant place to stay.",Antonia Ward,5/3/2019,92,1,"Sport,Social inclusion"
1dd82efc-e94a-4f28-8422-3319770bb72e,Replace concrete with green!,"In Kessel Lo, many squares mainly consist of concrete, such as De Becker Remy square, Benedenplein, Blauwputplein. Research proves that it heats up especially in urbanized areas (urban heat islands) due to a manifest lack of greenery. Hence this idea, easy and quick to realize: replace the concrete of a number of squares in Kessel Lo with green. Of course, the market in Kessel Lo must still be able to go somewhere, but no 3 squares are needed for this. The corner of FoodHub and Eetba (a) r would be much nicer to sit with greenery and benches or tables. Blauwputplein now looks like a desolate bare plain. In addition, an extra building will be added. Compensating with a little more green in between and because a temporary park disappears (a park where it is very nice to stay) would not be superfluous. As for De Becker Remy square, we may be able to learn from the past, as the attached photo proves.",Cyndy Grant,6/2/2019,20,0,"Streets and squares,Nature and biodiversity"
94bf3b3a-0876-4a0d-aff0-24f9bdd7edd9,Removal of the orphan bicycles in the parking facilities,"There are too many orphan bicycles in all bicycle parking facilities, so that they cannot be used optimally. An orphan bicycle is a bicycle that is not roadworthy and always remains in the same garage. A monthly check of the parking facilities and the actual removal of the orphan bicycles creates space for the bicycles that are used. Especially after the end of the and before the start of the academic year. Work on the shop also in the garage under the Foch / Rector Desomerplein.",Booker Lubowitz MD,5/16/2019,20,0,Mobility
08d8f0ed-0fb8-4bba-b9ad-aa4b61d78c7b,Buses in the center,"It would be good to ban the buses in the center and let a tram go through the center instead. The buses could still drive on the ring, but preferably electric.",Fredda Quitzon,5/11/2019,16,4,
94a75d0c-abf7-4879-8ce6-61262f6d89f9,pedestrians first,"As a resident of the canal, I have to drive the pram on the street because of the narrow sidewalks and the parked bicycles or parked parking prohibition plates. In the pedestrian zone it is dangerous with the children because of the cyclists. (free traffic course for cyclists) loud loud music on yards. (let sabam be verbalized here) please put those buses away replace them with an induction tram",Piedad Smitham,5/17/2019,9,2,"Living,Streets and squares"
7b41112a-b668-445c-8547-eaa1b30bd9b0,"Stop air pollution from wood-burning stoves, fireplaces and fire pits","It has since been sufficiently proven that fireplaces, fire pits and wood stoves are extremely polluting. A modern wood stove easily emits 20 times more fine dust than a coal-fired power plant, and a fireplace even 120 times more (source: vrt NWS). Purely and just for fun, a lot of fine dust is blown into the air. Moreover, this pollution mainly affects local residents. So let's put a brake on the use of fireplaces, fire pits and wood-burning stoves. If Leuven really wants to become a climate-neutral city, this is a necessary step. There is nothing pleasant to pollute the air! https://www.demorgen.be/tech-weterschap/open-haard-vervuilt-evenveel-als-autorit-van-brussel-naar-wenen~b61d58ca/ https://www.een.be/factcheckers/houtkachel- gives-more-fine-dust-than-6-diesel-trucks",Marketta Feil,5/28/2019,17,10,
851fb399-245d-4524-b5af-69256a40ae54,Streets ... road safety,"We have already noted several times that after renewing a street, the utility companies break it back up to make connections to the houses. This is of course necessary, but often the result - after closing the street back - is either a bump or a well .Idem for the terminals with lid. This gives dangerous situations for cyclists. (Sometimes you even have to take a turn). Can this be better monitored or monitored? Thank you. .",Milford Rutherford,6/6/2019,4,0,
7d8d9136-b926-4271-b3ab-c431615ca35c,Critical analysis of the 5G network within the Leuven ring,Monitoring the effects of 5G networks on public health in residential areas and schools.,Miss Ty Thiel,5/31/2019,11,4,Care and welfare
24a1ef73-7867-4410-bfc9-6e480187c76b,Give a signal,"Give empty or dilapidated buildings a new purpose. For example (as can be seen on the image) the signal box / small work hall behind the station can be given a new use as a bar, workshop, ... There are still places that deserve an upgrade, for example, the gate buildings at the Brussels gate, ... Make full use of the space that has already been built on.",Jefferson Murphy,5/17/2019,40,0,"Culture,Living"
10097e5b-9edb-4506-bcd7-42e0af99e073,BAR-CODE workshops,"BAR-CODE strives to create a community that brings people together to work in a group on their goals that lead to a healthy, fit and balanced lifestyle. As part of “leuven, a vital city”, we set up a bar park last year where we offer free training for everyone regardless of background, level, age, gender, ... The idea behind this is to make qualitative workouts more accessible to everyone. thus creating the community. In order to be able to continue offering these workshops to the population for free, we are always looking for external sources of income. After the successful project of “Leuven a vital city”, we think that Leuven is the perfect body to support the long-term free workshops and thus allow them to continue.",Dudley Wintheiser,5/31/2019,126,0,"Social inclusion,Sport"
76b0806e-7842-4011-b6f8-828c0d44d2d3,also collect non-wearable clothing via Ecowerf,"Now you cannot go to Ecowerf for selective collection of broken clothing. She cannot go to second-hand sales and must go in the brown bag or with the bulky waste. Why not separately? Worn-out trousers, torn shirts, etc.",Hae Smitham DDS,5/3/2019,31,0,
4b05f367-9585-4b9b-896b-7ee4d0d52b04,Cyclist bridge over Dijle,A bicycle bridge over Dijle between Dijlebrug (Wijgmaal) and the bicycle path behind Weggevoerdenstraat (Wilsele).,Andreas Roob,5/27/2019,7,0,Mobility
b14e7693-fe0b-4471-868a-3b5a7ba63d1a,Safe and child-friendly living environment,"------------------ Unsafe pavements: ------------------ ----------- -------------------------------------------------- ---- Wells, loose tiles, tiles covered with weeds, overhanging hedges (sometimes only 2 of the 4 pavement tiles can be used). -------------------------------------------------- --------------- ----------------------------------- ------------------------------ proposal: improve the sidewalks and raise awareness among local residents and follow-up by the competent services for accessible footpaths. -------------------------------------------------- --------------- ----------------------------------- ------------------------------ Parking of residents from neighboring municipalities (eg Blanden,) in the immediate vicinity of the bus stop Leopold III avenue, .. ---------------------------------------------- ------------------- ------------------------------- ---------------------------------- Proposal consultation with the municipality of Oud-Heverlee, the Parking is the Torenvalk with bus stop the TEC an option ?? -------------------------------------------------- ---------------",Racquel Miller,5/24/2019,4,0,
db7e9321-1b45-42cb-85fd-4c3f6822c29d,do something with the flat roofs in Leuven,"Open Google Maps, zoom in on the center of Leuven, and you will see thousands of square meters of flat roofs that you could do something with: installing solar panels seems obvious, we have already seen a rooftop bar (Museum M). But why not build a sports field or a playground? An urban farm? Or create a Leuven Highline! Plenty of places that qualify for this, and can make living in the (inner) city more attractive. As a city, take an initiative yourself, offer citizens the space to develop initiatives, and support them in this. For example, you can find inspiration in Manhattan: https://ny.curbed.com/2018/7/20/17586602/nyc-rooftop-activities-amenities-movies-gardening",Inez Stiedemann DDS,6/4/2019,36,0,Sustainable development
60f28cce-7332-4d9f-a6ab-7f75b8fa3e41,Beach volleyball @ Heuvelhofpark,"My idea is quite simple. There is actually a lot of space in the Heuvelhofpark. A football field is already there. It would be nice if there was something else to come, such as a beach volleyball field.",Raymon Dooley,6/4/2019,3,0,Sport
1dc93fa8-70fb-4a95-b05e-4ace1ad2f974,Bicycle gutter Heverlee - Arenberg,Now you have to carry your bike to bridge the height difference from / to the park.,Hong Bechtelar,5/5/2019,3,1,
7fb77361-16fc-417e-95c0-f9e558ea1a03,adapt and improve sidewalks,"some sidewalks (Tiensestraat) are dangerous and difficult for people who are a little less mobile, the sidewalks are not wide enough, not flat and not horizontal!",Lea Aufderhar V,6/5/2019,5,0,
60dc3afe-a17d-4c62-b787-219e049059b2,plant fruit trees and shrubs,"The planting of fruit trees and shrubs from which local residents and passers-by can harvest. A beautiful view, more greenery and, moreover, tasty and healthy fruit to be harvested for Leuven residents; a win-win situation.",Delmar Runolfsdottir,6/8/2019,5,0,
443062f8-d82e-48c7-8b21-0b40936f190f,too much concrete / pavement,"There is a concrete stop, but the reality is that there is already too much concrete. I think Leuven can do something proactive about that. On the one hand: where bicycles can be parked, remove the pavement and replace it with a surface that is permeable to water, but sturdy enough for people and bicycles. On the other hand, there may already be a similar alternative to parking spaces (of course there is still a difference between P for passenger cars and trucks)",Romana Johnston,6/5/2019,5,0,
89237bf4-c441-4f51-a18d-ff0c4b7c8bbc,Wider crossing Tiensesteenweg at Park Michotte,"Every morning and afternoon, many pedestrians and cyclists cross this crossing, especially parents and children who go to the school nearby. Due to the crowds and the mix of children and adults, pedestrians and cyclists (also with cargo bikes and bicycle trailers) it is often very busy on the zebra crossing, which especially endangers the little ones. Moreover, the crossing is not an extension of the Stainierstraat, nor of the entrance to the park, which also makes it very busy on the footpath. By widening the crossing in the direction of Tienen (twice as wide or more), there would not only be more space to cross, but it would also end up straight on Stainierstraat. This benefits the safety and traffic flow of weak road users and has little impact on car traffic.",Miss Chaya Yundt,5/23/2019,69,0,"Streets and squares,Mobility"
0888ecca-aec1-4057-aa84-df2935fe20cd,drinking water in public space,"In order to combat plastic pollution, access to FREE drinking water from the tap should be available everywhere in the public space: in the library, in sports halls, on the street.",Alla McKenzie,5/12/2019,25,0,
b113b912-cf53-4be9-8e03-6e9ea3530726,Less traffic JP Minckelersstraat,"Less traffic on the JP Minckelersstraat by closing the Minckelers parking + parking on the street for residents, etc. Parking can be found at the Vaartkom.",Andreas Roob,6/7/2019,1,0,Mobility
c3bd4653-8a7c-409f-9d2b-51541be6cd1b,Refine traffic circulation plan,"The traffic circulation plan is certainly an improvement, but needs further refinements. At the moment, many cars remain circling in the center - except for the traffic-free sections. The proposal is always to ensure that cyclists and pedestrians can move through the city in all directions via at least one completely car-free street. This means that more streets will be made completely car-free and that in other streets more two-way traffic will have to be allowed. For example, one should be able to walk or cycle from the center car-free to the Tiensepoort, which means that one approach road will be made car-free.",Berry Torp PhD,5/30/2019,6,2,"Streets and squares,Mobility"
84178e1f-7f1e-40af-ad1e-b60bdf120771,Sludge dumping arm Leuven,"We cannot place collection machines to collect the fief plastic bottles and metal cans or glass bottles. Then you get a ticket and you can win money back if you collect correctly, instead of the expensive pad collections. Does Ecowerf deserve these collections? Better to oblige a collection machine at every point of sale. And NOT the cost of collecting on the citizen and therefore also passing the community.",Booker Lubowitz MD,5/17/2019,6,0,"Citizenship,Cleanliness and waste"
f7ab88b1-6a1d-4426-9792-b406cd114950,Wild roadsides and public gardens,"Get rid of grass and lawn! Provide an assortment of flowering plants in the roadsides, public gardens, round points, ... This ensures biodiversity, is good for bees and bumblebees and saves money because less maintenance is required (less mowing, less replanting, .. .)",Joe Bauch,6/5/2019,6,0,
58cc348f-ef74-4181-a86f-fbd26fb2301e,Full LVN article in Leuven,"Preserve Leuven by having a fixed whole article published in LVN, eg under the name ""The Leuvenaar tells"" (like André on ROB-TV).",Andreas Roob,6/7/2019,0,0,City services
176e1d1f-70a7-4f9e-852f-821910e08f4c,More trees when new parks / squares + nest boxes & insect hotels are being built,"I find the newly built parks and squares very bare: Fochplein, Sluispark, park at Hall 5, Hooverplein, .... I would like to see trees and shrubs, with insect hotels and nesting boxes for birds, bats, ....",Michel Schuppe,4/30/2019,182,0,Nature and biodiversity
5960fc71-2c22-4a42-be3e-1399dae9b7fb,Parking problem,"In Wilsele we got a nice swimming dock, but there is nowhere a parking space for school buses and they now park in the unclear bend at the swimming dock so that dangerous situations arise!",Mac Marks,5/4/2019,4,0,
328d5be9-d1a1-42ea-bac7-7e360b851168,statue 'Unknown War Woman' in Leuven Center,"Leuven has a rich history of active women who resist war and violence. Wouldn't it be high time for the city to support this idea with a statue commemorating the unknown war woman. A statue not hidden somewhere on the outskirts of the city, but right in the center. That would be great recognition from the city. Of course it is important that this statue was made by a female artist from Leuven. We do have a few who can do this!",Milan Krajcik,5/19/2019,9,1,Culture
da307f92-32bb-40f2-8180-432a6a6a89c4,Stray dogs,More control on stray dogs!,Andreas Roob,6/7/2019,3,0,
ed746a45-341c-4997-8cbe-47e8cf3d5664,Inline skating rink,"A skating rink, please!",Andreas Roob,5/27/2019,1,1,Sport
d2c069ad-5d13-47f5-9e13-14e9d45c15c2,Safe pedestrian zones,Pedestrians in Leuven now need eyes on their back. Pedestrian zones with clear pedestrian crossings are desirable.,Kirk Abshire,5/8/2019,8,0,Mobility
574acef2-f8c8-4c5c-894d-b5e8d5f3a5f1,Book lifting,More book lifting in city and boroughs.,Hong Bechtelar,5/5/2019,8,0,
2438b488-1b0b-45b5-b6bc-77817351640b,The Bib open on Sunday,and more opening hours,Corliss Keebler V,5/12/2019,41,2,"City services,Culture"
a974efbb-99e7-4db8-be10-65361cf4750c,Structured approach to renewal of streets,"Although work is being done on the renovation of the streets, many streets are still in bad to very bad condition. The proposal is to make a list of all streets with a score from 1 (very bad condition) to 4 (good condition). Starting from that public list, a plan can then be drawn up in which the worst streets are first tackled and this is evenly spread over the different neighborhoods. The details of this plan will also be included in the list, so publicly accessible. Once a street has been renovated, it will of course be given a score of 4 and may no longer be tackled for a few (10?) Years. This is to prevent the top layer of a perfect street such as the Parisstraat from being replaced by another colored top layer after 2 years.",Teresa Jaskolski Jr.,5/14/2019,13,1,"Streets and squares,Mobility"
9329038f-d2a7-4bc6-ac0a-de7f1e1665bd,Outdoor fitness,Place a bar to pull up in many places around town.,Andreas Roob,5/27/2019,6,0,Sport
e60e5562-401c-448c-8e4e-c5c31a7478af,Ringbus free and more often,Idea: make the Ringbus free and let them ride more often - gives more motivation to ride it,Gabriela Howell,6/9/2019,1,0,Mobility
a7af8fa8-5558-4152-ad7d-1b9248152d5b,Generation garden on the site of the Clares,"A generation garden is a green meeting place that connects seniors, neighbors and children of (neighborhood) residents through organic farming and soft recreation. The concept can be extended with a care farm. Miss Miyagi, together with organic farmer Anne, is looking for a good location in Leuven and is looking in the first place at the site of the Clares on the preachers mountain in Kessel: * Because the site includes 2.7 hectares of agricultural land * Because the site is redesignated will be living with seniors and attention to care. * Because the site is in a blue zone and must therefore have a social function * Because the RUP indicates that a new development must enter into a strong relationship with the specific landscape context.",Jim Langworth MD,6/5/2019,23,1,
e3cc50ae-d8ac-47bf-8640-dde66c33b1ef,Vertical gardens,More vertical gardens,Andreas Roob,5/27/2019,13,0,Nature and biodiversity
3820c197-fd6d-4fab-9ea9-252527966a02,Redevelopment Tiensesteenweg with attention for pedestrian and cyclist,"Extra space for cyclist and pedestrian on the Tiensesteenweg. From the Tivoli bridge to the vests, there is no alternative for the weak road user and this must continue on a much too narrow strip. Proposal; Bus stop not in a cove. Place the cycle path next to the footpath. Question the long parking lane",Leesa Mayer,5/1/2019,93,1,"Mobility,Sustainable development"
4475f07c-f2dd-4b63-9183-531989287cad,Leuven makes its own electricity,"The goal should be for Leuven to provide the electricity it needs independently for all its residents. And this by means of green energy: windmills, solar panels and possibly hydropower. At the moment there are a lot of windmills to be seen along the highway near Diest but nowhere in Leuven! It is time for Leuven to make its own contribution",Todd Tillman,5/9/2019,25,0,Sustainable development
